target_id	length	eff_length	est_counts	tpm
comp24827_c0_seq1	322	158.881	145	10.5745
comp24881_c0_seq1	271	115.123	0	0
comp25661_c0_seq1	227	81.257	2	0.285189
comp25400_c0_seq1	279	121.748	99	9.42184
comp25935_c0_seq1	254	101.558	68	7.75812
comp25377_c0_seq1	296	136.089	1	0.0851411
comp24529_c0_seq1	382	214.19	72	3.89491
comp24253_c0_seq1	210	69.5006	51	8.50246
comp24557_c0_seq1	234	86.3083	1206	161.904
comp25090_c0_seq1	571	398.567	23	0.668637
comp24518_c0_seq1	241	91.5265	4	0.50638
comp25544_c0_seq1	657	484.127	800	19.1467
comp25904_c0_seq1	396	227.429	1142	58.1812
comp24790_c0_seq1	250	98.4566	0	0
comp24163_c0_seq1	205	66.2714	15	2.62258
comp25920_c0_seq1	266	111.114	108	11.262
comp24188_c0_seq1	424	254.346	0	0
comp25103_c0_seq1	325	161.591	130	9.32157
comp25393_c0_seq1	233	85.5506	13	1.76069
comp24751_c0_seq1	220	76.3323	0	0
comp24808_c0_seq1	267	111.934	17	1.75975
comp25579_c0_seq1	370	202.886	516	29.4688
comp24580_c0_seq1	241	91.5265	0	0
comp25399_c0_seq1	235	87.0049	3	0.399522
comp24869_c0_seq1	243	93.0615	0	0
comp24904_c0_seq1	210	69.5006	28	4.66802
comp24994_c0_seq1	293	133.529	99	8.59056
comp25252_c0_seq1	282	124.239	58	5.4092
comp24978_c0_seq1	330	166.058	15	1.04664
comp25671_c0_seq1	308	146.501	0	0
comp24687_c0_seq1	286	127.624	21	1.90655
comp25063_c0_seq1	301	140.326	58	4.78908
comp24489_c0_seq1	289	130.139	0	0
comp24379_c0_seq1	273	116.764	150	14.8849
comp24397_c0_seq1	247	96.1002	18	2.17026
comp25215_c0_seq1	586	413.429	380	10.6499
comp25633_c0_seq1	232	84.8222	0	0
comp25706_c0_seq1	352	186.208	77	4.79132
comp25699_c0_seq1	250	98.4566	1	0.117684
comp24044_c0_seq1	226	80.534	0	0
comp24235_c0_seq1	540	367.772	52	1.63828
comp25909_c0_seq1	247	96.1002	404	48.7102
comp25226_c0_seq1	384	216.058	75	4.02211
comp25851_c0_seq1	206	66.9058	0	0
comp24590_c0_seq1	329	165.147	52	3.64834
comp24349_c0_seq1	409	239.948	8	0.38631
comp24635_c0_seq1	223	78.3778	31	4.58281
comp24834_c0_seq1	362	195.414	12	0.711523
comp24169_c0_seq1	454	283.322	50	2.04481
comp24759_c0_seq1	439	268.756	66	2.84544
comp25737_c0_seq1	222	77.7186	7	1.0436
comp25299_c0_seq1	528	355.91	23	0.748774
comp24853_c0_seq1	256	103.109	40	4.49497
comp25182_c0_seq1	308	146.501	106	8.38354
comp24703_c0_seq1	240	90.7892	857	109.373
comp25861_c0_seq1	423	253.371	21	0.960341
comp24537_c0_seq1	245	94.5716	57	6.98357
comp24295_c0_seq1	224	79.1286	23	3.36789
comp24312_c0_seq1	203	65.0089	169	30.1215
comp25550_c0_seq1	334	169.688	20	1.36565
comp25410_c0_seq1	219	75.5879	4	0.613156
comp24771_c0_seq1	253	100.779	2	0.229945
comp24577_c0_seq1	204	65.632	35	6.17896
comp25560_c0_seq1	332	167.902	646	44.58
comp24675_c0_seq1	395	226.466	0	0
comp25210_c0_seq1	271	115.123	246	24.7592
comp25747_c0_seq1	282	124.239	27	2.51808
comp24824_c0_seq1	392	223.617	4	0.207262
comp25191_c0_seq1	526	353.917	697	22.8189
comp24971_c0_seq1	274	117.523	15	1.47888
comp24548_c0_seq1	287	128.495	235	21.1907
comp25993_c0_seq1	210	69.5006	2	0.33343
comp25334_c0_seq1	295	135.24	218	18.6774
comp24339_c0_seq1	286	127.624	45	4.08547
comp24082_c0_seq1	449	278.48	297	12.3573
comp24140_c0_seq1	219	75.5879	0	0
comp24949_c0_seq1	223	78.3778	0	0
comp25764_c0_seq1	323	159.769	0	0
comp25857_c0_seq1	247	96.1002	13	1.56741
comp25527_c0_seq1	246	95.341	9	1.09377
comp25787_c0_seq1	504	332.266	21	0.732313
comp24630_c0_seq1	258	104.694	17	1.88144
comp25929_c0_seq1	302	141.234	22	1.80488
comp25944_c0_seq1	340	175.122	126	8.33667
comp25894_c0_seq1	356	189.896	187	11.4101
comp24126_c0_seq1	264	109.455	0	0
comp25678_c0_seq1	250	98.4566	3	0.353053
comp24861_c0_seq1	304	143.002	204	16.5291
comp25623_c0_seq1	207	67.5137	0	0
comp24093_c0_seq1	487	315.545	56	2.05632
comp24148_c0_seq1	684	511.077	567	12.8546
comp24207_c0_seq1	310	148.278	0	0
comp25426_c0_seq1	402	233.163	680	33.7919
comp24740_c0_seq1	275	118.36	187	18.3062
comp24933_c0_seq1	458	287.19	17	0.685871
comp25501_c0_seq1	202	64.3524	33	5.94172
comp24995_c0_seq1	202	64.3524	0	0
comp25065_c0_seq1	264	109.455	0	0
comp25622_c0_seq1	253	100.779	5	0.574861
comp25991_c0_seq1	224	79.1286	12	1.75716
comp24605_c0_seq1	258	104.694	0	0
comp24086_c0_seq1	446	275.569	40	1.68187
comp24945_c0_seq1	439	268.756	0	0
comp25757_c0_seq1	425	255.289	119	5.40105
comp24709_c0_seq1	230	83.3911	725	100.735
comp25844_c0_seq1	341	176.028	59	3.88359
comp25124_c0_seq1	427	257.196	12	0.540605
comp25033_c0_seq1	218	74.9007	6	0.928172
comp24161_c0_seq1	249	97.6747	20	2.37253
comp24564_c0_seq1	331	167.002	81	5.61986
comp24178_c0_seq1	331	167.002	356	24.6996
comp25074_c0_seq1	225	79.8055	0	0
comp24940_c0_seq1	213	71.4999	16	2.59285
comp25657_c0_seq1	347	181.582	5	0.319051
comp25412_c0_seq1	243	93.0615	74	9.21351
comp25183_c0_seq1	258	104.694	111	12.2847
comp25916_c0_seq1	281	123.389	374	35.1203
comp24582_c0_seq1	246	95.341	0	0
comp25866_c0_seq1	451	280.407	0	0
comp24504_c0_seq1	381	213.259	0	0
comp24757_c0_seq1	220	76.3323	77	11.6881
comp24199_c0_seq1	293	133.529	104	9.02443
comp25416_c0_seq1	254	101.558	193	22.0194
comp24287_c0_seq1	274	117.523	80	7.88736
comp25327_c0_seq1	311	149.187	334	25.9405
comp25638_c0_seq1	403	234.121	155	7.67106
comp25142_c0_seq1	225	79.8055	1	0.145188
comp25832_c0_seq1	548	375.698	20	0.616815
comp25755_c0_seq1	217	74.2007	85	13.2732
comp24350_c0_seq1	213	71.4999	12	1.94464
comp24674_c0_seq1	487	315.545	152	5.58143
comp25666_c0_seq1	347	181.582	1	0.0638101
comp24999_c0_seq1	390	221.703	2	0.104525
comp24066_c0_seq1	282	124.239	33	3.07765
comp25094_c0_seq1	243	93.0615	37	4.60675
comp24132_c0_seq1	298	137.769	43	3.61643
comp24889_c0_seq1	237	88.5302	0	0
comp24114_c0_seq1	290	130.957	29	2.56586
comp25730_c0_seq1	206	66.9058	31	5.3686
comp25407_c0_seq1	540	367.772	0	0
comp24941_c0_seq1	331	167.002	42	2.914
comp25291_c0_seq1	307	145.621	0	0
comp25980_c0_seq1	220	76.3323	45	6.83073
comp25256_c0_seq1	397	228.388	32	1.62346
comp24793_c0_seq1	438	267.794	83	3.59121
comp25889_c0_seq1	333	168.794	2	0.137289
comp24639_c0_seq1	204	65.632	3	0.529625
comp24251_c0_seq1	251	99.2532	46	5.37003
comp25869_c0_seq1	427	257.196	51	2.29757
comp24671_c0_seq1	447	276.553	60	2.51383
comp25726_c0_seq1	493	321.449	287	10.345
comp25808_c0_seq1	250	98.4566	134	15.7697
comp24466_c0_seq1	400	231.262	560	28.0574
comp25587_c0_seq1	217	74.2007	195	30.4502
comp24049_c0_seq1	275	118.36	2	0.195789
comp24382_c0_seq1	229	82.6584	0	0
comp25271_c0_seq1	205	66.2714	10	1.74838
comp24652_c0_seq1	599	426.328	3	0.0815343
comp25011_c0_seq1	258	104.694	125	13.8341
comp25708_c0_seq1	264	109.455	21	2.22304
comp25317_c0_seq1	242	92.2839	208	26.1156
comp24714_c0_seq1	346	180.661	1	0.0641357
comp25949_c0_seq1	469	297.89	0	0
comp25326_c0_seq1	329	165.147	24	1.68385
comp24008_c0_seq1	701	528.056	145	3.18164
comp24871_c0_seq1	345	179.72	102	6.57608
comp24081_c0_seq1	223	78.3778	15	2.21749
comp24963_c0_seq1	243	93.0615	0	0
comp25355_c0_seq1	593	420.345	770	21.225
comp24943_c0_seq1	524	351.931	2256	74.2753
comp24502_c0_seq1	247	96.1002	1	0.12057
comp25441_c0_seq1	287	128.495	7	0.631213
comp24420_c0_seq1	303	142.117	1	0.0815301
comp25406_c0_seq1	348	182.519	32	2.03145
comp24313_c0_seq1	370	202.886	109	6.22499
comp24756_c0_seq1	329	165.147	62	4.34995
comp25613_c0_seq1	303	142.117	172	14.0232
comp25532_c0_seq1	253	100.779	14	1.60961
comp25079_c0_seq1	262	107.9	3	0.322153
comp25031_c0_seq1	248	96.8892	0	0
comp25679_c0_seq1	333	168.794	4	0.274579
comp24668_c0_seq1	204	65.632	22	3.88392
comp25119_c0_seq1	255	102.327	40	4.52931
comp25390_c0_seq1	310	148.278	116	9.06452
comp24896_c0_seq1	339	174.219	54	3.59137
comp25619_c0_seq1	208	68.165	142	24.1374
comp25359_c0_seq1	313	150.925	76	5.83465
comp24019_c0_seq1	402	233.163	18	0.894491
comp25774_c0_seq1	250	98.4566	97	11.4154
comp24484_c0_seq1	256	103.109	4	0.449497
comp25432_c0_seq1	248	96.8892	4	0.478352
comp24965_c0_seq1	275	118.36	0	0
comp24173_c0_seq1	216	73.5216	25	3.93993
comp25319_c0_seq1	220	76.3323	76	11.5364
comp25093_c0_seq1	315	152.706	16	1.21403
comp25643_c0_seq1	245	94.5716	20	2.45038
comp25122_c0_seq1	277	120.048	156	15.0568
comp25547_c0_seq1	283	125.08	0	0
comp25047_c0_seq1	384	216.058	18	0.965305
comp25693_c0_seq1	323	159.769	680	49.3152
comp24611_c0_seq1	357	190.826	1	0.0607193
comp24779_c0_seq1	471	299.866	95	3.67079
comp24051_c0_seq1	287	128.495	38	3.42659
comp24753_c0_seq1	236	87.7787	0	0
comp24485_c0_seq1	209	68.8364	0	0
comp24336_c0_seq1	218	74.9007	1	0.154695
comp24942_c0_seq1	266	111.114	0	0
comp24412_c0_seq1	400	231.262	388	19.4398
comp25235_c0_seq1	490	318.494	6.2773	0.228367
comp25235_c0_seq2	241	91.5265	30.7227	3.88934
comp25739_c0_seq1	227	81.257	3	0.427783
comp24777_c0_seq1	231	84.08	53	7.30376
comp25148_c0_seq1	441	270.712	0	0
comp25705_c0_seq1	238	89.2845	34	4.41231
comp24186_c0_seq1	498	326.365	213	7.56205
comp25552_c0_seq1	409	239.948	39	1.88326
comp24844_c0_seq1	264	109.455	0	0
comp24028_c0_seq1	204	65.632	1	0.176542
comp25468_c0_seq1	246	95.341	54	6.56262
comp25284_c0_seq1	256	103.109	158	17.7551
comp24749_c0_seq1	282	124.239	29	2.7046
comp25972_c0_seq1	571	398.567	108	3.13969
comp25121_c0_seq1	262	107.9	2861	307.226
comp25513_c0_seq1	369	201.948	376	21.5731
comp24300_c0_seq1	228	81.9903	56	7.91386
comp24493_c0_seq1	313	150.925	5	0.383858
comp24054_c0_seq1	360	193.621	15	0.897641
comp25924_c0_seq1	215	72.8747	18	2.86193
comp24744_c0_seq1	213	71.4999	137	22.2013
comp24003_c0_seq1	214	72.1947	4	0.641975
comp25109_c0_seq1	555	382.644	1845	55.8681
comp25580_c0_seq1	374	206.639	9	0.504653
comp25179_c0_seq1	222	77.7186	76	11.3306
comp25936_c0_seq1	234	86.3083	1	0.134249
comp24850_c0_seq1	353	187.112	230	14.2426
comp25175_c0_seq1	234	86.3083	10	1.34249
comp25877_c0_seq1	398	229.351	16	0.80832
comp25293_c0_seq1	224	79.1286	235	34.411
comp24581_c0_seq1	481	309.677	165	6.17359
comp24090_c0_seq1	285	126.759	22	2.01098
comp24147_c0_seq1	387	218.877	11	0.582312
comp25225_c0_seq1	203	65.0089	38	6.77289
comp24364_c0_seq1	268	112.72	85	8.73736
comp25604_c0_seq1	285	126.759	0	0
comp24860_c0_seq1	298	137.769	43	3.61643
comp24383_c0_seq1	324	160.688	74	5.33593
comp25298_c0_seq1	372	204.757	3	0.169764
comp24463_c0_seq1	333	168.794	26	1.78476
comp24167_c0_seq1	236	87.7787	0	0
comp24613_c0_seq1	263	108.647	79	8.42508
comp24154_c0_seq1	217	74.2007	84	13.117
comp25713_c0_seq1	230	83.3911	112	15.5619
comp24773_c0_seq1	507	335.206	120	4.14795
comp24226_c0_seq1	705	532.046	44	0.958224
comp24329_c0_seq1	362	195.414	172	10.1985
comp24355_c0_seq1	450	279.447	168	6.96584
comp25424_c0_seq1	223	78.3778	13	1.92182
comp25396_c0_seq1	411	241.85	32	1.53309
comp24304_c0_seq1	300	139.48	61	5.06734
comp25503_c0_seq1	287	128.495	7	0.631213
comp25710_c0_seq1	291	131.802	723	63.5594
comp25499_c0_seq1	229	82.6584	84	11.7749
comp25828_c0_seq1	290	130.957	30	2.65434
comp25743_c0_seq1	210	69.5006	0	0
comp25018_c0_seq1	251	99.2532	3	0.350219
comp25696_c0_seq1	272	115.94	16602	1659.17
comp24689_c0_seq1	244	93.7987	54	6.67053
comp25282_c0_seq1	234	86.3083	8	1.07399
comp25378_c0_seq1	259	105.505	165	18.1207
comp24400_c0_seq1	282	124.239	73	6.80814
comp24702_c0_seq1	216	73.5216	3	0.472791
comp24446_c0_seq1	239	90.0058	0	0
comp25928_c0_seq1	203	65.0089	1135	202.296
comp24149_c0_seq1	309	147.393	22	1.72945
comp25246_c0_seq1	265	110.269	5	0.525387
comp24953_c0_seq1	372	204.757	41	2.32011
comp24964_c0_seq1	223	78.3778	183	27.0534
comp25517_c0_seq1	243	93.0615	87	10.8321
comp24593_c0_seq1	421	251.407	0	0
comp25586_c0_seq1	253	100.779	16	1.83956
comp24271_c0_seq1	288	129.314	102	9.13937
comp25925_c0_seq1	344	178.794	82	5.31404
comp25130_c0_seq1	223	78.3778	385	56.9156
comp25044_c0_seq1	223	78.3778	51	7.53946
comp24309_c0_seq1	263	108.647	7	0.746526
comp25992_c0_seq1	370	202.886	14	0.79954
comp24921_c0_seq1	243	93.0615	1	0.124507
comp24866_c0_seq1	317	154.477	27	2.02518
comp25845_c0_seq1	478	306.714	23	0.868875
comp24981_c0_seq1	243	93.0615	13	1.61859
comp25104_c0_seq1	361	194.502	83	4.94445
comp24460_c0_seq1	254	101.558	0	0
comp24979_c0_seq1	360	193.621	31	1.85512
comp25354_c0_seq1	426	256.232	179	8.09436
comp24583_c0_seq1	728	554.981	246	5.13594
comp24160_c0_seq1	254	101.558	187	21.3348
comp24575_c0_seq1	288	129.314	0	0
comp24060_c0_seq1	427	257.196	67	3.01838
comp24284_c0_seq1	288	129.314	33	2.95686
comp24222_c0_seq1	346	180.661	54	3.46333
comp25673_c0_seq1	340	175.122	6	0.396984
comp24813_c0_seq1	294	134.375	70	6.03592
comp25965_c0_seq1	307	145.621	0	0
comp25315_c0_seq1	216	73.5216	1	0.157597
comp25827_c0_seq1	431	261.081	62	2.75156
comp24584_c0_seq1	309	147.393	4	0.314446
comp25132_c0_seq1	236	87.7787	48	6.336
comp24525_c0_seq1	281	123.389	422	39.6277
comp25695_c0_seq1	246	95.341	42	5.10426
comp25058_c0_seq1	267	111.934	87	9.00577
comp25793_c0_seq1	343	177.886	14	0.911906
comp24345_c0_seq1	231	84.08	19	2.61833
comp24542_c0_seq1	306	144.732	54	4.32308
comp24423_c0_seq1	400	231.262	825	41.3345
comp24956_c0_seq1	462	291.109	1	0.0398022
comp24225_c0_seq1	450	279.447	46	1.90731
comp25510_c0_seq1	234	86.3083	1952	262.054
comp24112_c0_seq1	294	134.375	173	14.9173
comp24159_c0_seq1	248	96.8892	6	0.717528
comp24720_c0_seq1	293	133.529	6	0.52064
comp24128_c0_seq1	349	183.428	1	0.0631679
comp24348_c0_seq1	289	130.139	76	6.76659
comp25027_c0_seq1	243	93.0615	55	6.84788
comp24040_c0_seq1	362	195.414	333	19.7448
comp24722_c0_seq1	350	184.345	0	0
comp24342_c0_seq1	298	137.769	20	1.68206
comp25302_c0_seq1	214	72.1947	8	1.28395
comp25197_c0_seq1	248	96.8892	13	1.55465
comp24726_c0_seq1	730	556.97	178	3.70298
comp25281_c0_seq1	260	106.308	226	24.6324
comp24958_c0_seq1	267	111.934	0	0
comp25309_c0_seq1	329	165.147	10	0.701604
comp25405_c0_seq1	495	323.43	45	1.61211
comp24282_c0_seq1	351	185.281	46	2.87668
comp25289_c0_seq1	215	72.8747	185	29.4143
comp24270_c0_seq1	306	144.732	9	0.720513
comp25906_c0_seq1	382	214.19	144	7.78982
comp25127_c0_seq1	322	158.881	63	4.59442
comp25676_c0_seq1	304	143.002	419	33.9496
comp25581_c0_seq1	234	86.3083	17	2.28223
comp25198_c0_seq1	227	81.257	60	8.55566
comp24609_c0_seq1	261	107.09	0	0
comp24609_c0_seq2	216	73.5216	0	0
comp25754_c0_seq1	268	112.72	12	1.23351
comp24450_c0_seq1	333	168.794	5	0.343224
comp25756_c0_seq1	309	147.393	111	8.72588
comp25700_c0_seq1	234	86.3083	39	5.2357
comp24748_c0_seq1	409	239.948	0	0
comp24535_c0_seq1	233	85.5506	1	0.135438
comp24984_c0_seq1	328	164.202	53	3.73991
comp24760_c0_seq1	526	353.917	0	0
comp24254_c0_seq1	391	222.68	15	0.7805
comp25106_c0_seq1	305	143.884	33	2.65745
comp25987_c0_seq1	315	152.706	1	0.0758767
comp25801_c0_seq1	395	226.466	92	4.70704
comp25364_c0_seq1	449	278.48	2	0.0832145
comp24928_c0_seq1	678	505.087	288	6.60677
comp25451_c0_seq1	366	199.148	10	0.581818
comp25813_c0_seq1	274	117.523	84	8.28173
comp24856_c0_seq1	289	130.139	21	1.86972
comp24608_c0_seq1	237	88.5302	2	0.261759
comp25598_c0_seq1	220	76.3323	57	8.65226
comp25294_c0_seq1	245	94.5716	2	0.245038
comp24303_c0_seq1	273	116.764	36	3.57238
comp24338_c0_seq1	326	162.446	26	1.8545
comp25202_c0_seq1	257	103.908	15	1.67265
comp25477_c0_seq1	430	260.097	3	0.133644
comp24437_c0_seq1	260	106.308	2	0.217986
