target_id	length	eff_length	est_counts	tpm
comp25399_c0_seq1	235	60.1359	4	1.67279
comp24869_c0_seq1	243	68.1097	4	1.47695
comp24904_c0_seq1	210	37.1797	4	2.70563
comp24994_c0_seq1	293	118.071	6	1.27798
comp25252_c0_seq1	282	107.082	6	1.40913
comp24978_c0_seq1	330	155.041	4	0.648827
comp25671_c0_seq1	308	133.071	4	0.755948
comp24687_c0_seq1	286	111.071	5	1.1321
comp25063_c0_seq1	301	126.071	5	0.997402
comp24489_c0_seq1	289	114.071	4	0.881861
comp24379_c0_seq1	273	98.0915	5	1.2819
comp24397_c0_seq1	247	72.1097	4	1.39502
comp25215_c0_seq1	586	410.785	9	0.550989
comp25633_c0_seq1	232	57.1418	3	1.32033
comp25706_c0_seq1	352	176.99	5	0.710453
comp25699_c0_seq1	250	75.1097	3	1.00448
comp24044_c0_seq1	226	51.2221	3	1.47292
comp24235_c0_seq1	540	364.785	9	0.620469
comp25909_c0_seq1	247	72.1097	5	1.74378
comp25226_c0_seq1	384	208.972	4	0.481377
comp25851_c0_seq1	206	34.6255	2	1.45261
comp24590_c0_seq1	329	154.041	6	0.979558
comp24349_c0_seq1	409	233.95	7	0.752469
comp24635_c0_seq1	223	48.3554	3	1.56024
comp24834_c0_seq1	362	186.972	5	0.672523
comp24169_c0_seq1	454	278.95	7	0.631082
comp24759_c0_seq1	439	263.95	8	0.762223
comp25737_c0_seq1	222	47.3745	3	1.59254
comp25299_c0_seq1	528	352.855	7	0.498903
comp24853_c0_seq1	256	81.1097	5	1.55029
comp25182_c0_seq1	308	133.071	6	1.13392
comp24703_c0_seq1	240	65.1231	3	1.15851
comp25861_c0_seq1	423	247.95	7	0.709983
comp24537_c0_seq1	245	70.1097	2	0.717408
comp24295_c0_seq1	224	49.3019	4	2.04038
comp24312_c0_seq1	203	33.1501	9	6.82766
comp25550_c0_seq1	334	159.041	4	0.632508
comp25410_c0_seq1	219	44.6043	4	2.25527
comp24771_c0_seq1	253	78.1097	4	1.28786
comp24577_c0_seq1	204	33.6292	2	1.49564
comp25560_c0_seq1	332	157.041	5	0.800704
comp24675_c0_seq1	395	219.95	5	0.571689
comp25210_c0_seq1	271	96.1012	4	1.04676
comp25747_c0_seq1	282	107.082	4	0.939419
comp24824_c0_seq1	392	216.972	6	0.695443
comp25191_c0_seq1	526	350.855	8	0.573424
comp24971_c0_seq1	274	99.0817	3	0.761451
comp24548_c0_seq1	287	112.071	3	0.673199
comp25993_c0_seq1	210	37.1797	2	1.35282
comp25334_c0_seq1	295	120.071	5	1.04724
comp24339_c0_seq1	286	111.071	4	0.90568
comp24082_c0_seq1	449	273.95	6	0.5508
comp24140_c0_seq1	219	44.6043	3	1.69145
comp24949_c0_seq1	223	48.3554	4	2.08032
comp25764_c0_seq1	323	148.056	5	0.849295
comp25857_c0_seq1	247	72.1097	4	1.39502
comp25527_c0_seq1	246	71.1097	4	1.41464
comp25787_c0_seq1	504	328.89	7	0.535256
comp24630_c0_seq1	258	83.1097	5	1.51298
comp25929_c0_seq1	302	127.071	4	0.791642
comp25944_c0_seq1	340	165.025	5	0.761966
comp25894_c0_seq1	356	180.972	5	0.69482
comp24126_c0_seq1	264	89.1012	4	1.12899
comp25678_c0_seq1	250	75.1097	5	1.67413
comp24861_c0_seq1	304	129.071	5	0.974219
comp25623_c0_seq1	207	35.2496	5	3.56722
comp24093_c0_seq1	487	311.922	9	0.725622
comp24148_c0_seq1	684	508.74	11	0.543765
comp24207_c0_seq1	310	135.071	5	0.930944
comp25426_c0_seq1	402	226.95	5	0.554056
comp24740_c0_seq1	275	100.082	5	1.25641
comp24933_c0_seq1	458	282.922	6	0.533333
comp25501_c0_seq1	202	32.7674	4	3.06996
comp24995_c0_seq1	202	32.7674	4	3.06996
comp25065_c0_seq1	264	89.1012	4	1.12899
comp25622_c0_seq1	253	78.1097	4	1.28786
comp25991_c0_seq1	224	49.3019	4	2.04038
comp24605_c0_seq1	258	83.1097	4	1.21038
comp24086_c0_seq1	446	270.95	7	0.649715
comp24945_c0_seq1	439	263.95	6	0.571667
comp25757_c0_seq1	425	249.95	6	0.603687
comp24709_c0_seq1	230	55.1806	3	1.36725
comp25844_c0_seq1	341	166.025	5	0.757377
comp25124_c0_seq1	427	251.95	5	0.499079
comp25033_c0_seq1	218	43.6972	3	1.72656
comp24161_c0_seq1	249	74.1097	3	1.01803
comp24564_c0_seq1	331	156.041	5	0.805836
comp24178_c0_seq1	331	156.041	5	0.805836
comp25074_c0_seq1	225	50.2524	3	1.50134
comp24940_c0_seq1	213	39.4241	2	1.2758
comp25657_c0_seq1	347	172.008	5	0.731032
comp25412_c0_seq1	243	68.1097	4	1.47695
comp25183_c0_seq1	258	83.1097	3	0.907787
comp25916_c0_seq1	281	106.082	4	0.948274
comp24582_c0_seq1	246	71.1097	5	1.7683
comp25866_c0_seq1	451	275.95	10	0.911346
comp24504_c0_seq1	381	205.972	5	0.610486
comp24757_c0_seq1	220	45.5367	3	1.65682
comp24199_c0_seq1	293	118.071	5	1.06498
comp25416_c0_seq1	254	79.1097	3	0.953687
comp24287_c0_seq1	274	99.0817	4	1.01527
comp25327_c0_seq1	311	136.071	4	0.739282
comp25638_c0_seq1	403	227.95	6	0.66195
comp25142_c0_seq1	225	50.2524	1	0.500446
comp25832_c0_seq1	548	372.785	6	0.404769
comp25755_c0_seq1	217	42.7709	3	1.76395
comp24350_c0_seq1	213	39.4241	3	1.9137
comp24674_c0_seq1	487	311.922	7	0.564373
comp25666_c0_seq1	347	172.008	4	0.584825
comp24999_c0_seq1	390	214.972	5	0.584927
comp24066_c0_seq1	282	107.082	6	1.40913
comp25094_c0_seq1	243	68.1097	5	1.84619
comp24132_c0_seq1	298	123.071	4	0.817372
comp24889_c0_seq1	237	62.1359	3	1.21421
comp24114_c0_seq1	290	115.071	4	0.874198
comp25730_c0_seq1	206	34.6255	4	2.90522
comp25407_c0_seq1	540	364.785	7	0.482587
comp24941_c0_seq1	331	156.041	5	0.805836
comp25291_c0_seq1	307	132.071	5	0.95209
comp25980_c0_seq1	220	45.5367	2	1.10454
comp25256_c0_seq1	397	221.95	5	0.566537
comp24793_c0_seq1	438	262.95	6	0.573841
comp25889_c0_seq1	333	158.041	4	0.63651
comp24639_c0_seq1	204	33.6292	3	2.24347
comp24251_c0_seq1	251	76.1097	5	1.65213
comp25869_c0_seq1	427	251.95	6	0.598895
comp24671_c0_seq1	447	271.95	7	0.647326
comp25726_c0_seq1	493	317.922	8	0.632825
comp25808_c0_seq1	250	75.1097	5	1.67413
comp24466_c0_seq1	400	224.95	6	0.670778
comp25587_c0_seq1	217	42.7709	3	1.76395
comp24049_c0_seq1	275	100.082	3	0.753843
comp24382_c0_seq1	229	54.1806	5	2.32081
comp25271_c0_seq1	205	34.1273	4	2.94763
comp24652_c0_seq1	599	423.785	7	0.415401
comp25011_c0_seq1	258	83.1097	4	1.21038
comp25708_c0_seq1	264	89.1012	3	0.846744
comp25317_c0_seq1	242	67.1231	4	1.49866
comp24714_c0_seq1	346	171.008	5	0.735307
comp25949_c0_seq1	469	293.922	5	0.427811
comp25326_c0_seq1	329	154.041	3	0.489779
comp24008_c0_seq1	701	525.689	7	0.334876
comp24871_c0_seq1	345	170.008	6	0.887558
comp24081_c0_seq1	223	48.3554	3	1.56024
comp24963_c0_seq1	243	68.1097	5	1.84619
comp25355_c0_seq1	593	417.785	8	0.481562
comp24943_c0_seq1	524	348.855	6	0.432534
comp24502_c0_seq1	247	72.1097	4	1.39502
comp25441_c0_seq1	287	112.071	5	1.122
comp24420_c0_seq1	303	128.071	5	0.981826
comp25406_c0_seq1	348	173.008	7	1.01753
comp24313_c0_seq1	370	194.972	8	1.03189
comp24756_c0_seq1	329	154.041	5	0.816298
comp25613_c0_seq1	303	128.071	4	0.785461
comp25532_c0_seq1	253	78.1097	3	0.965897
comp25079_c0_seq1	262	87.1012	4	1.15492
comp25031_c0_seq1	248	73.1097	4	1.37594
comp25679_c0_seq1	333	158.041	2	0.318255
comp24668_c0_seq1	204	33.6292	3	2.24347
comp25119_c0_seq1	255	80.1097	3	0.941783
comp25390_c0_seq1	310	135.071	4	0.744755
comp24896_c0_seq1	339	164.025	5	0.766612
comp25619_c0_seq1	208	35.8899	3	2.10215
comp25359_c0_seq1	313	138.071	4	0.728573
comp24019_c0_seq1	402	226.95	5	0.554056
comp25774_c0_seq1	250	75.1097	2	0.669651
comp24484_c0_seq1	256	81.1097	4	1.24023
comp25432_c0_seq1	248	73.1097	4	1.37594
comp24965_c0_seq1	275	100.082	3	0.753843
comp24173_c0_seq1	216	41.8815	4	2.40188
comp25319_c0_seq1	220	45.5367	3	1.65682
comp25093_c0_seq1	315	140.071	6	1.07725
comp25643_c0_seq1	245	70.1097	3	1.07611
comp25122_c0_seq1	277	102.082	5	1.23179
comp25547_c0_seq1	283	108.082	5	1.16341
comp25047_c0_seq1	384	208.972	4	0.481377
comp25693_c0_seq1	323	148.056	5	0.849295
comp24611_c0_seq1	357	181.972	4	0.552802
comp24779_c0_seq1	471	295.922	7	0.594888
comp24051_c0_seq1	287	112.071	4	0.897599
comp24753_c0_seq1	236	61.1359	3	1.23407
comp24485_c0_seq1	209	36.5727	5	3.43817
comp24336_c0_seq1	218	43.6972	3	1.72656
comp24942_c0_seq1	266	91.1012	4	1.10421
comp24412_c0_seq1	400	224.95	6	0.670778
comp25235_c0_seq1	490	314.922	5.39482	0.430813
comp25235_c0_seq2	241	66.1231	4.60518	1.75149
comp25739_c0_seq1	227	52.1964	3	1.44542
comp24777_c0_seq1	231	56.1475	4	1.79161
comp25148_c0_seq1	441	265.95	7	0.66193
comp25705_c0_seq1	238	63.1359	4	1.5933
comp24186_c0_seq1	498	322.89	8	0.623088
comp25552_c0_seq1	409	233.95	6	0.644974
comp24844_c0_seq1	264	89.1012	4	1.12899
comp24028_c0_seq1	204	33.6292	3	2.24347
comp25468_c0_seq1	246	71.1097	4	1.41464
comp25284_c0_seq1	256	81.1097	3	0.930171
comp24749_c0_seq1	282	107.082	6	1.40913
comp25972_c0_seq1	571	395.785	9	0.571871
comp25121_c0_seq1	262	87.1012	4	1.15492
comp25513_c0_seq1	369	193.972	7	0.907555
comp24300_c0_seq1	228	53.186	3	1.41853
comp24493_c0_seq1	313	138.071	5	0.910716
comp24054_c0_seq1	360	184.972	7	0.951713
comp25924_c0_seq1	215	41.0362	7	4.28988
comp24744_c0_seq1	213	39.4241	3	1.9137
comp24003_c0_seq1	214	40.2337	4	2.50026
comp25109_c0_seq1	555	379.785	9	0.595963
comp25580_c0_seq1	374	198.972	5	0.631963
comp25179_c0_seq1	222	47.3745	4	2.12339
comp25936_c0_seq1	234	59.1418	5	2.12613
comp24850_c0_seq1	353	177.99	5	0.706461
comp25175_c0_seq1	234	59.1418	3	1.27568
comp25877_c0_seq1	398	222.95	6	0.676796
comp25293_c0_seq1	224	49.3019	3	1.53028
comp24581_c0_seq1	481	305.922	9	0.739854
comp24090_c0_seq1	285	110.082	5	1.14227
comp24147_c0_seq1	387	211.972	6	0.711847
comp25225_c0_seq1	203	33.1501	3	2.27589
comp24364_c0_seq1	268	93.1012	5	1.35061
comp25604_c0_seq1	285	110.082	4	0.913817
comp24860_c0_seq1	298	123.071	4	0.817372
comp24383_c0_seq1	324	149.056	4	0.674878
comp25298_c0_seq1	372	196.972	4	0.510704
comp24463_c0_seq1	333	158.041	6	0.954765
comp24167_c0_seq1	236	61.1359	4	1.64543
comp24613_c0_seq1	263	88.1012	3	0.856355
comp24154_c0_seq1	217	42.7709	4	2.35194
comp25713_c0_seq1	230	55.1806	4	1.823
comp24773_c0_seq1	507	331.89	7	0.530418
comp24226_c0_seq1	705	529.689	11	0.522259
comp24329_c0_seq1	362	186.972	5	0.672523
comp24355_c0_seq1	450	274.95	7	0.640263
comp25424_c0_seq1	223	48.3554	2	1.04016
comp25396_c0_seq1	411	235.95	6	0.639507
comp24304_c0_seq1	300	125.071	5	1.00538
comp25503_c0_seq1	287	112.071	4	0.897599
comp25710_c0_seq1	291	116.071	4	0.866666
comp25499_c0_seq1	229	54.1806	3	1.39249
comp25828_c0_seq1	290	115.071	5	1.09275
comp25743_c0_seq1	210	37.1797	4	2.70563
comp25018_c0_seq1	251	76.1097	5	1.65213
comp25696_c0_seq1	272	97.0915	4	1.03608
comp24689_c0_seq1	244	69.1097	3	1.09168
comp25282_c0_seq1	234	59.1418	4	1.7009
comp25378_c0_seq1	259	84.1097	5	1.49499
comp24400_c0_seq1	282	107.082	4	0.939419
comp24702_c0_seq1	216	41.8815	4	2.40188
comp24446_c0_seq1	239	64.1296	2	0.784307
comp25928_c0_seq1	203	33.1501	3	2.27589
comp24149_c0_seq1	309	134.071	4	0.75031
comp25246_c0_seq1	265	90.1012	4	1.11646
comp24953_c0_seq1	372	196.972	6	0.766056
comp24964_c0_seq1	223	48.3554	4	2.08032
comp25517_c0_seq1	243	68.1097	4	1.47695
comp24593_c0_seq1	421	245.95	5	0.511254
comp25586_c0_seq1	253	78.1097	4	1.28786
comp24271_c0_seq1	288	113.071	4	0.889661
comp25925_c0_seq1	344	169.008	5	0.744008
comp25130_c0_seq1	223	48.3554	3	1.56024
comp25044_c0_seq1	223	48.3554	4	2.08032
comp24309_c0_seq1	263	88.1012	3	0.856355
comp25992_c0_seq1	370	194.972	6	0.773914
comp24921_c0_seq1	243	68.1097	3	1.10771
comp24866_c0_seq1	317	142.071	4	0.70806
comp25845_c0_seq1	478	302.922	7	0.581141
comp24981_c0_seq1	243	68.1097	4	1.47695
comp25104_c0_seq1	361	185.972	5	0.676139
comp24460_c0_seq1	254	79.1097	3	0.953687
comp24979_c0_seq1	360	184.972	6	0.815754
comp25354_c0_seq1	426	250.95	6	0.601282
comp24583_c0_seq1	728	552.689	11	0.500525
comp24160_c0_seq1	254	79.1097	3	0.953687
comp24575_c0_seq1	288	113.071	4	0.889661
comp24060_c0_seq1	427	251.95	6	0.598895
comp24284_c0_seq1	288	113.071	4	0.889661
comp24222_c0_seq1	346	171.008	5	0.735307
comp25673_c0_seq1	340	165.025	4	0.609573
comp24813_c0_seq1	294	119.071	5	1.05604
comp25965_c0_seq1	307	132.071	4	0.761672
comp25315_c0_seq1	216	41.8815	4	2.40188
comp25827_c0_seq1	431	255.95	5	0.49128
comp24584_c0_seq1	309	134.071	4	0.75031
comp25132_c0_seq1	236	61.1359	5	2.05678
comp24525_c0_seq1	281	106.082	4	0.948274
comp25695_c0_seq1	246	71.1097	2	0.70732
comp25058_c0_seq1	267	92.1012	3	0.819163
comp25793_c0_seq1	343	168.025	4	0.598689
comp24345_c0_seq1	231	56.1475	3	1.34371
comp24542_c0_seq1	306	131.071	4	0.767483
comp24423_c0_seq1	400	224.95	7	0.782575
comp24956_c0_seq1	462	286.922	9	0.788847
comp24225_c0_seq1	450	274.95	7	0.640263
comp25510_c0_seq1	234	59.1418	4	1.7009
comp24112_c0_seq1	294	119.071	3	0.633623
comp24159_c0_seq1	248	73.1097	3	1.03195
comp24720_c0_seq1	293	118.071	5	1.06498
comp24128_c0_seq1	349	174.008	5	0.72263
comp24348_c0_seq1	289	114.071	5	1.10233
comp25027_c0_seq1	243	68.1097	4	1.47695
comp24040_c0_seq1	362	186.972	6	0.807028
comp24722_c0_seq1	350	175.008	3	0.4311
comp24342_c0_seq1	298	123.071	5	1.02172
comp25302_c0_seq1	214	40.2337	4	2.50026
comp25197_c0_seq1	248	73.1097	4	1.37594
comp24726_c0_seq1	730	554.689	10	0.453383
comp25281_c0_seq1	260	85.1097	4	1.18194
comp24958_c0_seq1	267	92.1012	3	0.819163
comp25309_c0_seq1	329	154.041	5	0.816298
comp25405_c0_seq1	495	319.922	8	0.628869
comp24282_c0_seq1	351	176.008	4	0.571535
comp25289_c0_seq1	215	41.0362	3	1.83852
comp24270_c0_seq1	306	131.071	5	0.959354
comp25906_c0_seq1	382	206.972	5	0.607536
comp25127_c0_seq1	322	147.071	4	0.683988
comp25676_c0_seq1	304	129.071	4	0.779376
comp25581_c0_seq1	234	59.1418	5	2.12613
comp25198_c0_seq1	227	52.1964	4	1.92723
comp24609_c0_seq1	261	86.1012	2.42934	0.709567
comp24609_c0_seq2	216	41.8815	1.57066	0.943137
comp25754_c0_seq1	268	93.1012	4	1.08049
comp24450_c0_seq1	333	158.041	4	0.63651
comp25756_c0_seq1	309	134.071	5	0.937887
comp25700_c0_seq1	234	59.1418	4	1.7009
comp24748_c0_seq1	409	233.95	8	0.859965
comp24535_c0_seq1	233	58.1418	3	1.29762
comp24984_c0_seq1	328	153.041	5	0.821632
comp24760_c0_seq1	526	350.855	6	0.430068
comp24254_c0_seq1	391	215.972	6	0.698663
comp25106_c0_seq1	305	130.071	4	0.773384
comp25987_c0_seq1	315	140.071	5	0.897712
comp25801_c0_seq1	395	219.95	6	0.686027
comp25364_c0_seq1	449	273.95	6	0.5508
