target_id	length	eff_length	est_counts	tpm
XM_015810290.1	1533	1339.53	4	0.214891
XM_015810291.1	2913	2719.53	3	0.0793851
XM_015810292.1	5938	5744.53	0	0
XM_015810293.1	3825	3631.53	0	0
XM_015810295.1	1855	1661.53	0	0
XM_015810296.1	1875	1681.53	0	0
XM_015810297.1	3079	2885.53	1	0.0249394
XM_015810299.1	2975	2781.53	7015.93	181.515
XM_015810300.1	2719	2525.53	0	0
XM_015810303.1	1158	964.531	2.51891	0.187936
XM_015810305.1	1251	1057.53	4	0.272194
XM_015810306.1	1476	1282.53	1	0.0561105
XM_015810307.1	2653	2459.53	0	0
XM_015810309.2	1259	1065.53	8.93645	0.603546
XM_015810310.1	1263	1069.53	0.0635543	0.00427625
XM_015810312.1	2281	2087.53	0	0
XM_015810313.1	2318	2124.53	0	0
XM_015810314.1	1332	1138.53	3	0.189622
XM_015810315.1	1471	1277.53	0	0
XM_015810316.1	1614	1420.53	5	0.253298
XM_015810317.1	7558	7364.53	490	4.7881
XM_015810319.1	767	574.685	0.638492	0.0799535
XM_015810320.1	766	573.685	6.36151	0.797992
XM_015810321.1	1716	1522.53	0	0
XM_015810322.1	1789	1595.53	1	0.0451031
XM_015810323.1	1454	1260.53	0	0
XM_015810324.1	1497	1303.53	0	0
XM_015810325.1	3993	3799.53	0	0
XM_015810326.1	981	787.569	0	0
XM_015810327.1	935	741.679	1	0.0970277
XM_015810328.1	1466	1272.53	3	0.169654
XM_015810331.1	1119	925.531	0	0
XM_015810332.1	869	675.934	0	0
XM_015810334.2	895	701.801	0	0
XM_015810337.1	1005	811.531	0	0
XM_015810338.1	1154	960.531	5	0.374602
XM_015810340.1	5829	5635.53	0	0
XM_015810342.1	844	651.013	0	0
XM_015810343.1	650	459.132	1	0.156738
XM_015810344.1	1135	941.531	0	0
XM_015810345.1	1142	948.531	0	0
XM_015810346.1	1047	853.531	0	0
XM_015810347.1	1851	1657.53	0	0
XM_015810348.1	5823	5629.53	0	0
XM_015810349.2	1278	1084.53	12401	822.861
XM_015810350.1	573	383.681	0	0
XM_015810351.2	918	724.715	0	0
XM_015810352.1	915	721.732	0	0
XM_015810353.1	973	779.588	0	0
XM_015810354.1	5820	5626.53	0	0
XM_015810355.1	915	721.732	0	0
XM_015810356.1	1254	1060.53	1	0.067856
XM_015810357.1	1060	866.531	0	0
XM_015810359.1	908	714.749	0	0
XM_015810360.1	5811	5617.53	0	0
XM_015810361.1	1296	1102.53	0	0
XM_015810363.1	5981	5787.53	0	0
XM_015810364.1	1671	1477.53	0	0
XM_015810365.1	1479	1285.53	0	0
XM_015810366.2	5065	4871.53	8	0.118178
XM_015810367.1	1605	1411.53	0	0
XM_015810368.1	5808	5614.53	0	0
XM_015810369.1	1531	1337.53	0	0
XM_015810370.1	1452	1258.53	0	0
XM_015810371.1	1340	1146.53	0	0
XM_015810372.1	2621	2427.53	0	0
XM_015810373.1	2492	2298.53	0	0
XM_015810375.1	4106	3912.53	2	0.0367861
XM_015810376.1	1445	1251.53	2	0.115001
XM_015810377.1	5802	5608.53	0	0
XM_015810378.1	1892	1698.53	0	0
XM_015810380.1	6181	5987.53	0	0
XM_015810381.1	1640	1446.53	0	0
XM_015810382.1	1299	1105.53	0	0
XM_015810383.1	1473	1279.53	0	0
XM_015810384.1	5799	5605.53	0	0
XM_015810385.1	672	480.782	0	0
XM_015810386.1	801	608.344	0	0
XM_015810387.2	1766	1572.53	0	0
XM_015810392.1	966	772.607	0	0
XM_015810394.2	1038	844.531	0	0
XM_015810395.1	3230	3036.53	5	0.118496
XM_015810396.1	5847	5653.53	0	0
XM_015810398.1	1785	1591.53	0	0
XM_015810399.1	1928	1734.53	0	0
XM_015810402.1	2149	1955.53	1	0.0367999
XM_015810403.1	672	480.782	0	0
XM_015810404.1	5817	5623.53	0	0
XM_015810405.1	1820	1626.53	0	0
XM_015810406.1	834	641.06	0	0
XM_015810407.1	851	657.966	0	0
XM_015810408.1	877	683.934	2	0.21044
XM_015810409.1	6094	5900.53	184.883	2.25484
XM_015810410.1	6286	6092.53	0	0
XM_015810411.2	1675	1481.53	0	0
XM_015810412.1	5811	5617.53	0	0
XM_015810414.1	1263	1069.53	0	0
XM_015810415.1	1444	1250.53	1	0.0575463
XM_015810417.2	2280	2086.53	0	0
XM_015810418.1	4921	4727.53	1	0.0152222
XM_015810420.1	1526	1332.53	5	0.270025
XM_015810421.1	1228	1034.53	0	0
XM_015810422.1	1142	948.531	5	0.379341
XM_015810423.1	239	89.3815	0	0
XM_015810424.2	4153	3959.53	4	0.0726989
XM_015810426.1	2258	2064.53	4	0.139428
XM_015810427.2	1458	1264.53	42	2.39019
XM_015810428.1	853	659.966	2	0.218082
XM_015810429.1	3463	3269.53	0	0
XM_015810430.1	3335	3141.53	2	0.0458142
XM_015810431.1	564	375.104	0	0
XM_015810432.1	2343	2149.53	0	0
XM_015810433.1	2182	1988.53	5	0.180946
XM_015810434.1	1947	1753.53	2	0.0820783
XM_015810435.1	2562	2368.53	0	0
XM_015810436.2	2014	1820.53	0	0
XM_015810437.1	2748	2554.53	2	0.0563418
XM_015810438.2	1225	1031.53	4	0.279055
XM_015810439.1	1837	1643.53	18	0.788146
XM_015810440.1	2003	1809.53	3	0.119307
XM_015810441.1	1926	1732.53	0	0
XM_015810442.1	1314	1120.53	0	0
XM_015810443.1	2986	2792.53	1	0.02577
XM_015810444.1	1528	1334.53	1	0.0539241
XM_015810445.1	901	707.784	3	0.305023
XM_015810446.1	5660	5466.53	2	0.0263287
XM_015810448.1	3320	3126.53	0	0
XM_015810449.1	5381	5187.53	2	0.0277448
XM_015810450.1	1248	1054.53	0	0
XM_015810452.1	3510	3316.53	0	0
XM_015810454.1	849	655.966	0	0
XM_015810455.1	544	355.722	4	0.809211
XM_015810456.1	2136	1942.53	0	0
XM_015810457.1	2275	2081.53	0	0
XM_015810458.1	869	675.934	0	0
XM_015810459.1	4770	4576.53	0	0
XM_015810460.1	2660	2466.53	0	0
XM_015810461.1	4615	4421.53	1.73934	0.0283089
XM_015810462.1	4612	4418.53	4.26066	0.0693923
XM_015810463.1	3180	2986.53	0	0
XM_015810464.1	4178	3984.53	0	0
XM_015810465.1	1067	873.531	1	0.0823822
XM_015810466.1	1402	1208.53	0	0
XM_015810467.1	324	154.669	0	0
XM_015810468.1	1527	1333.53	0	0
XM_015810469.1	1608	1414.53	0	0
XM_015810470.1	1626	1432.53	0	0
XM_015810471.1	1617	1423.53	0	0
XM_015810472.1	1165	971.531	2	0.148144
XM_015810474.2	1737	1543.53	0	0
XM_015810475.1	210	70.6802	0	0
XM_015810476.1	1731	1537.53	0	0
XM_015810477.1	1314	1120.53	0	0
XM_015810478.1	750	557.807	0	0
XM_015810479.1	735	542.914	0	0
XM_015810480.1	2510	2316.53	0	0
XM_015810481.1	726	534.004	0	0
XM_015810482.1	654	463.043	2	0.310828
XM_015810483.1	816	623.136	0	0
XM_015810484.1	681	489.583	0	0
XM_015810485.1	1242	1048.53	0	0
XM_015810486.2	1158	964.531	0	0
XM_015810487.1	1068	874.531	0	0
XM_015810488.1	1101	907.531	0	0
XM_015810490.1	2600	2406.53	0	0
XM_015810491.1	2271	2077.53	0	0
XM_015810492.1	1794	1600.53	0	0
XM_015810494.2	1011	817.531	0	0
XM_015810496.1	810	617.255	0	0
XM_015810497.1	2311	2117.53	8	0.271877
XM_015810498.1	1476	1282.53	0	0
XM_015810500.1	696	504.44	0	0
XM_015810503.1	653	462.043	0	0
XM_015810504.1	2241	2047.53	0	0
XM_015810505.1	1157	963.531	1	0.0746872
XM_015810506.1	756	563.753	0	0
XM_015810507.1	669	477.816	0	0
XM_015810508.1	4194	4000.53	0	0
XM_015810509.1	654	463.043	0	0
XM_015810510.1	477	291.874	0	0
XM_015810511.2	315	147.262	0	0
XM_015810512.1	1626	1432.53	0	0
XM_015810513.1	3361	3167.53	0	0
XM_015810514.1	3276	3082.53	0	0
XM_015810515.1	3270	3076.53	0	0
XM_015810516.1	3485	3291.53	1034	22.6066
XM_015810517.1	1938	1744.53	0	0
XM_015810518.1	1944	1750.53	0	0
XM_015810519.2	1584	1390.53	9	0.465772
XM_015810520.1	2453	2259.53	4	0.127395
XM_015810521.1	1195	1001.53	6	0.431121
XM_015810522.1	2734	2540.53	2	0.0566523
XM_015810526.1	622	431.626	0	0
XM_015810527.1	3054	2860.53	0.5	0.0125787
XM_015810528.1	1632	1438.53	0	0
XM_015810529.1	1055	861.531	1	0.0835297
XM_015810530.1	2053	1859.53	1	0.0386998
XM_015810531.1	1167	973.531	4	0.29568
XM_015810532.1	1071	877.531	0	0
XM_015810533.1	1125	931.531	0	0
XM_015810534.1	1142	948.531	1	0.0758683
XM_015810535.1	2073	1879.53	2	0.0765759
XM_015810536.1	1152	958.531	1	0.0750768
XM_015810537.1	2500	2306.53	1	0.0311999
XM_015810538.1	544	355.722	2	0.404605
XM_015810539.1	1631	1437.53	1	0.0500604
XM_015810540.2	1590	1396.53	0	0
XM_015810541.1	1004	810.531	0	0
XM_015810542.1	1783	1589.53	0	0
XM_015810543.1	2048	1854.53	0	0
XM_015810545.1	1179	985.531	0	0
XM_015810546.1	872	678.934	0	0
XM_015810548.2	1640	1446.53	1	0.049749
XM_015810549.1	1155	961.531	0	0
XM_015810550.1	1158	964.531	0	0
XM_015810551.1	1444	1250.53	0	0
XM_015810553.1	1505	1311.53	13	0.713307
XM_015810554.1	1122	928.531	0	0
XM_015810555.1	678	486.63	0	0
XM_015810556.1	1735	1541.53	2	0.0933662
XM_015810558.1	998	804.531	0	0
XM_015810559.1	1195	1001.53	1	0.0718534
XM_015810560.2	3011	2817.53	1	0.0255413
XM_015810561.1	1010	816.531	0	0
XM_015810562.1	716	524.106	0	0
XM_015810563.1	1530	1336.53	1	0.0538434
XM_015810564.1	2973	2779.53	0	0
XM_015810565.1	597	407.173	0	0
XM_015810567.1	658	466.999	0	0
XM_015810568.1	933	739.715	0	0
XM_015810570.1	1937	1743.53	0	0
XM_015810571.1	4517	4323.53	1	0.0166446
XM_015810572.1	2223	2029.53	0	0
XM_015810573.1	887	693.867	0	0
XM_015810574.1	1666	1472.53	0	0
XM_015810575.1	1094	900.531	1	0.0799122
XM_015810576.1	1221	1027.53	1	0.0700353
XM_015810577.2	1695	1501.53	0	0
XM_015810578.1	3849	3655.53	9	0.177176
XM_015810579.1	1905	1711.53	2	0.0840925
XM_015810580.1	2064	1870.53	0	0
XM_015810581.1	4625	4431.53	6	0.0974337
XM_015810583.1	741	548.901	5	0.655523
XM_015810584.1	3400	3206.53	7.34217	0.164779
XM_015810585.2	3574	3380.53	0	0
XM_015810586.1	3388	3194.53	2131.66	48.02
XM_015810587.2	3561	3367.53	0	0
XM_015810588.1	2344	2150.53	1670.77	55.909
XM_015810589.1	2365	2171.53	0	0
XM_015810590.1	2253	2059.53	0	0
XM_015810591.1	2646	2452.53	1257	36.8835
XM_015810592.1	1902	1708.53	0	0
XM_015810593.1	1950	1756.53	3.08577	0.126421
XM_015810594.1	1488	1294.53	2	0.111181
XM_015810595.1	3296	3102.53	75	1.73963
XM_015810596.1	3334	3140.53	7.87554e-06	1.80463e-07
XM_015810597.1	732	539.94	0	0
XM_015810598.2	1712	1518.53	0	0
XM_015810599.1	1799	1605.53	2	0.0896444
XM_015810600.1	1733	1539.53	0	0
XM_015810601.1	3263	3069.53	2	0.0468889
XM_015810602.1	1570	1376.53	1	0.0522788
XM_015810603.1	1538	1344.53	0	0
XM_015810604.1	1419	1225.53	0	0
XM_015810605.1	1356	1162.53	2	0.123805
XM_015810606.1	1730	1536.53	2	0.09367
XM_015810607.1	834	641.06	1	0.112257
XM_015810608.2	443	260.127	23	6.36288
XM_015810609.1	2002	1808.53	0	0
XM_015810610.1	1799	1605.53	1	0.0448222
XM_015810611.1	1137	943.531	2	0.152541
XM_015810612.1	1814	1620.53	0	0
XM_015810613.1	846	652.997	0	0
XM_015810614.1	999	805.531	0	0
XM_015810616.1	1152	958.531	0	0
XM_015810617.1	1285	1091.53	0	0
XM_015810618.1	891	697.801	0	0
XM_015810619.1	726	534.004	0	0
XM_015810620.1	774	581.616	0	0
XM_015810621.1	1278	1084.53	0	0
XM_015810622.1	972	778.607	0	0
XM_015810623.1	993	799.531	0	0
XM_015810624.1	1221	1027.53	0	0
XM_015810625.1	3966	3772.53	0	0
XM_015810626.1	963	769.625	0	0
XM_015810629.1	2787	2593.53	0	0
XM_015810630.1	2478	2284.53	1	0.0315003
XM_015810631.1	6046	5852.53	0.000290203	3.56837e-06
XM_015810632.1	6010	5816.53	0.99971	0.0123686
XM_015810633.1	2127	1933.53	19	0.707154
XM_015810634.2	4177	3983.53	0	0
XM_015810635.1	1326	1132.53	390	24.7814
XM_015810636.1	1421	1227.53	6.47864	0.379807
XM_015810637.1	713	521.106	0	0
XM_015810638.1	835	642.06	0	0
XM_015810639.2	7052	6858.53	1	0.0104925
XM_015810640.2	2866	2672.53	0	0
XM_015810641.1	1138	944.531	0	0
XM_015810642.1	1146	952.531	0	0
XM_015810643.1	2149	1955.53	0	0
XM_015810644.1	3894	3700.53	0	0
XM_015810645.1	3809	3615.53	20.1985	0.40203
XM_015810646.1	3630	3436.53	2419.8	50.6724
XM_015810648.1	2718	2524.53	2	0.0570113
XM_015810649.1	7629	7435.53	0	0
